FIPS_Code,State,County,Year,Unemployment_rate_2023,Poverty_Rate_Pct,Median_Income,Population,Education_Bachelor_Pct,Low_Access_Pct,Food_Insecurity_Rate,Child_Food_Insecurity_Rate,Food_Insecure_Persons,Snap_Threshold,Pct_FI_Below_Snap,Border_State,Is_Border_County
35015,NM,"Eddy County, NM",2023,2.6,16.5,65063,60275,19.82151362462711,30.46512794494629,0.136,0.169,8290,2,0.686,Border State,Non-Border
35017,NM,"Grant County, NM",2019,3.5,19.900000000000002,47099,27472,28.750060582561915,26.57279205322266,0.163,0.265,4520,1.65,0.752,Border State,Non-Border
35017,NM,"Grant County, NM",2020,3.5,19.900000000000002,47099,27472,28.750060582561915,26.57279205322266,0.175,0.289,4780,1.65,0.773,Border State,Non-Border
35017,NM,"Grant County, NM",2021,3.5,19.900000000000002,47099,27472,28.750060582561915,26.57279205322266,0.155,0.242,4360,1.65,0.795,Border State,Non-Border
35017,NM,"Grant County, NM",2022,3.5,19.900000000000002,47099,27472,28.750060582561915,26.57279205322266,0.169,0.273,4720,1.65,0.763,Border State,Non-Border
35017,NM,"Grant County, NM",2023,3.5,19.900000000000002,47099,27472,28.750060582561915,26.57279205322266,0.178,0.254,4950,2,0.809,Border State,Non-Border
35019,NM,"Guadalupe County, NM",2019,4,24.900000000000002,43862,4292,15.519901265041655,28.48679351806641,0.135,0.212,590,1.65,0.648,Border State,Non-Border
35019,NM,"Guadalupe County, NM",2020,4,24.900000000000002,43862,4292,15.519901265041655,28.48679351806641,0.12,0.218,520,1.65,0.659,Border State,Non-Border
35019,NM,"Guadalupe County, NM",2021,4,24.900000000000002,43862,4292,15.519901265041655,28.48679351806641,0.125,0.179,560,1.65,0.652,Border State,Non-Border
35019,NM,"Guadalupe County, NM",2022,4,24.900000000000002,43862,4292,15.519901265041655,28.48679351806641,0.167,0.226,740,1.65,0.69,Border State,Non-Border
35019,NM,"Guadalupe County, NM",2023,4,24.900000000000002,43862,4292,15.519901265041655,28.48679351806641,0.191,0.229,840,2,0.709,Border State,Non-Border
